Date,Futures_Price,ETF_Price,Futures_Return,ETF_Return
2025-03-10 00:00:00-04:00,5620.75,555.710693359375,-0.02687846260387816,-0.026635492537345318
2025-03-11 00:00:00-04:00,5577.0,551.0911254882812,-0.007783658764399792,-0.008312900806654588
2025-03-12 00:00:00-04:00,5604.75,554.0155029296875,0.004975793437331788,0.005306522471787645
2025-03-13 00:00:00-04:00,5527.5,546.6302490234375,-0.0137829519603907,-0.013330410191043529
2025-03-14 00:00:00-04:00,5640.0,557.9212646484375,0.020352781546811416,0.02065567290718273
2025-03-17 00:00:00-04:00,5680.25,562.2235717773438,0.007136524822695112,0.007711315917698913
2025-03-18 00:00:00-04:00,5618.0,556.1468505859375,-0.010959024690814667,-0.010808371431663799
2025-03-19 00:00:00-04:00,5678.5,562.2037353515625,0.010768956924172235,0.010890801160239771
2025-03-20 00:00:00-04:00,5662.5,560.5780029296875,-0.002817645504974875,-0.0028917140169094635
2025-03-21 00:00:00-04:00,5617.7998046875,560.762939453125,-0.007894074227373093,0.0003299032828099069
2025-03-24 00:00:00-04:00,5815.5,570.8053588867188,0.035191748048326366,0.01790849345962031
2025-03-25 00:00:00-04:00,5826.5,572.177490234375,0.0018914968618346517,0.002403851551660896
2025-03-26 00:00:00-04:00,5759.5,565.3466796875,-0.01149918475928946,-0.011938272063231614
2025-03-27 00:00:00-04:00,5739.25,563.8452758789062,-0.0035159302022744754,-0.0026557223426582066
2025-03-28 00:00:00-04:00,5623.0,552.4904174804688,-0.02025525983360199,-0.020138252254996436
2025-03-31 00:00:00-04:00,5653.25,556.1991577148438,0.005379690556642336,0.006712768433682514
2025-04-01 00:00:00-04:00,5674.5,557.7700805664062,0.0037588997479325315,0.002824389123523119
2025-04-02 00:00:00-04:00,5712.25,561.2998657226562,0.006652568508238588,0.006328387411288716
2025-04-03 00:00:00-04:00,5432.75,533.6386108398438,-0.04892993128802137,-0.04928070817761465
2025-04-04 00:00:00-04:00,5110.25,502.3977966308594,-0.05936220146334725,-0.05854301689268204
2025-04-07 00:00:00-04:00,5097.25,501.5029296875,-0.002543906853872069,-0.0017811920142971616
2025-04-08 00:00:00-04:00,5020.25,493.64801025390625,-0.015106184707440296,-0.015662758816759825
2025-04-09 00:00:00-04:00,5491.0,545.4906005859375,0.09377023056620692,0.10501934425982218
2025-04-10 00:00:00-04:00,5302.0,521.5877685546875,-0.03441995993443814,-0.04381896224348292
2025-04-11 00:00:00-04:00,5391.25,530.8943481445312,0.016833270463975758,0.017842787256365567
2025-04-14 00:00:00-04:00,5440.75,536.0447387695312,0.009181544168792133,0.009701347627829371
2025-04-15 00:00:00-04:00,5428.25,534.5433349609375,-0.0022974773698478668,-0.0028008927240665837
2025-04-16 00:00:00-04:00,5305.75,522.6615600585938,-0.022567125685073464,-0.022227898329724827
2025-04-17 00:00:00-04:00,5312.75,523.4072265625,0.001319323375583048,0.0014266717908673066
2025-04-21 00:00:00-04:00,5184.75,510.94873046875,-0.024092983859583028,-0.023802682617838022
2025-04-22 00:00:00-04:00,5314.75,524.2424926757812,0.02507353295723025,0.026017800640849797
2025-04-23 00:00:00-04:00,5401.75,532.3658447265625,0.016369537607601403,0.015495409403611937
2025-04-24 00:00:00-04:00,5511.25,543.5715942382812,0.02027120840468366,0.021048964021112893
2025-04-25 00:00:00-04:00,5549.75,547.4990234375,0.0069857110455886495,0.00722522891344668
2025-04-28 00:00:00-04:00,5553.0,547.7078247070312,0.0005856119645029079,0.00038137286203787646
2025-04-29 00:00:00-04:00,5583.75,551.1580200195312,0.005537547271744936,0.006299335442844001
2025-04-30 00:00:00-04:00,5587.0,551.3768310546875,0.0005820461159615764,0.00039700236086281926
2025-05-01 00:00:00-04:00,5623.25,555.2843627929688,0.00648827635582605,0.007086862410970118
2025-05-02 00:00:00-04:00,5709.0,563.527099609375,0.015249188636464739,0.014844172407353584
2025-05-05 00:00:00-04:00,5671.75,560.295654296875,-0.006524785426519575,-0.005734321055260616
2025-05-06 00:00:00-04:00,5625.75,555.6124877929688,-0.00811037157843697,-0.008358384485032677
2025-05-07 00:00:00-04:00,5652.0,557.9490966796875,0.004666044527396274,0.0042054650283336326
2025-05-08 00:00:00-04:00,5684.5,561.8367919921875,0.005750176928520867,0.006967831538101654
2025-05-09 00:00:00-04:00,5678.0,561.1209716796875,-0.001143460286744613,-0.0012740716213365255
2025-05-12 00:00:00-04:00,5865.0,579.66455078125,0.03293413173652704,0.03304738200401469
2025-05-13 00:00:00-04:00,5904.5,583.4925537109375,0.00673486786018751,0.006603824443858652
2025-05-14 00:00:00-04:00,5908.5,584.23828125,0.0006774494029977429,0.001278041226610016
